SoC,averageEnergyCost,averageSoC,batteryCost,batteryCost_CRITICAL_PEAK,batteryCost_NOT_TOU,batteryCost_OFF_PEAK,batteryCost_ON_PEAK,batteryCost_PARTIAL_PEAK,batteryEnergy,batteryEnergy_CRITICAL_PEAK,batteryEnergy_NOT_TOU,batteryEnergy_OFF_PEAK,batteryEnergy_ON_PEAK,batteryEnergy_PARTIAL_PEAK,batteryPower,batteryPower_CRITICAL_PEAK,batteryPower_NOT_TOU,batteryPower_OFF_PEAK,batteryPower_ON_PEAK,batteryPower_PARTIAL_PEAK,batteryTouCumulativeCost,consumption.energy.fromBattery_kWh,consumption.energy.fromGrid_kWh,consumption.energy.fromSolar_kWh,consumption.power.fromBattery_kW,consumption.power.fromGrid_kW,consumption.power.fromSolar_kW,consumptionCost,consumptionCost_CRITICAL_PEAK,consumptionCost_NOT_TOU,consumptionCost_OFF_PEAK,consumptionCost_ON_PEAK,consumptionCost_PARTIAL_PEAK,consumptionEnergy,consumptionEnergy_CRITICAL_PEAK,consumptionEnergy_NOT_TOU,consumptionEnergy_OFF_PEAK,consumptionEnergy_ON_PEAK,consumptionEnergy_PARTIAL_PEAK,consumptionPower,consumptionPower_CRITICAL_PEAK,consumptionPower_NOT_TOU,consumptionPower_OFF_PEAK,consumptionPower_ON_PEAK,consumptionPower_PARTIAL_PEAK,consumptionTouCumulativeCost,cumulativeDailyCost,cumulativeDailySavings,currentBatteryEnergy,currentBatteryPower,currentConsumptionEnergy,currentConsumptionPower,currentGenerationEnergy,currentGenerationPower,currentNetEnergy,currentNetPower,efficiencyInOut,end,generationCost,generationCost_CRITICAL_PEAK,generationCost_NOT_TOU,generationCost_OFF_PEAK,generationCost_ON_PEAK,generationCost_PARTIAL_PEAK,generationEnergy,generationEnergy_CRITICAL_PEAK,generationEnergy_NOT_TOU,generationEnergy_OFF_PEAK,generationEnergy_ON_PEAK,generationEnergy_PARTIAL_PEAK,generationPower,generationPower_CRITICAL_PEAK,generationPower_NOT_TOU,generationPower_OFF_PEAK,generationPower_ON_PEAK,generationPower_PARTIAL_PEAK,generationTouCumulativeCost,kpi.averageSolarPerformance_kWh_Per_kWp,kpi.performanceRatio,kpi.solarPerformanceSoFar_kWh_Per_kWp,kpi.solarPerformance_kWh_Per_kWp,netCost,netCost_CRITICAL_PEAK,netCost_NOT_TOU,netCost_OFF_PEAK,netCost_ON_PEAK,netCost_PARTIAL_PEAK,netEnergy,netEnergy_CRITICAL_PEAK,netEnergy_NOT_TOU,netEnergy_OFF_PEAK,netEnergy_ON_PEAK,netEnergy_PARTIAL_PEAK,netPower,netPower_CRITICAL_PEAK,netPower_NOT_TOU,netPower_OFF_PEAK,netPower_ON_PEAK,netPower_PARTIAL_PEAK,numDataPoints,savings,savings_CRITICAL_PEAK,savings_NOT_TOU,savings_OFF_PEAK,savings_ON_PEAK,savings_PARTIAL_PEAK,solar.energy.exportedToBattery_kWh,solar.energy.exportedToGrid_kWh,solar.energy.exportedToHome_kWh,solar.power.exportedToBattery_kW,solar.power.exportedToGrid_kW,solar.power.exportedToHome_kW,start,timestamp,totalSavings,touPeriod
100.0,0.057,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.166,0.0,0.104,1.992,0.01,0.0,0.01,0.0,0.0,0.0,25520457700.0,0.0,0.175,0.0,0.0,0.0,1953.0,0.0,2.096,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.175,2.096,0.25,3.004,-0.049,-0.584,0.8961,1591460099,0.02,0.0,0.02,0.0,0.0,0.0,21417941000.0,0.0,0.25,0.0,0.0,0.0,2744.0,0.0,3.004,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8376469500.0,0.0,-0.049,0.0,0.0,0.0,-428.0,0.0,-0.584,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.065,0.185,0.0,0.781,2.223,1591459800,1591460100,0.02,NOT_TOU
100.0,0.076,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.171,0.0,1.097,2.05,0.02,0.0,0.02,0.0,0.0,0.0,25521401900.0,0.0,0.262,0.0,0.0,0.0,4463.0,0.0,3.147,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.262,3.147,0.188,2.253,0.096,1.157,0.9236,1591460399,0.01,0.0,0.01,0.0,0.0,0.0,21418616800.0,0.0,0.188,0.0,0.0,0.0,1652.0,0.0,2.253,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8376816600.0,0.0,0.096,0.0,0.0,0.0,3011.0,0.0,1.157,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.003,0.185,0.0,0.033,2.219,1591460100,1591460400,0.01,NOT_TOU
100.0,0.083,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.114,0.0,1.504,1.37,0.02,0.0,0.02,0.0,0.0,0.0,25522264100.0,0.0,0.24,0.0,0.0,0.0,2748.0,0.0,2.874,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.24,2.874,0.122,1.468,0.134,1.611,0.9335,1591460699,0.01,0.0,0.01,0.0,0.0,0.0,21419057200.0,0.0,0.122,0.0,0.0,0.0,1256.0,0.0,1.468,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8377300000.0,0.0,0.134,0.0,0.0,0.0,1661.0,0.0,1.611,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,1.468,1591460400,1591460700,0.01,NOT_TOU
100.0,0.053,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236543.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.068,0.0,1.462,0.811,0.01,0.0,0.01,0.0,0.0,0.0,25522946000.0,0.0,0.189,0.0,0.0,0.0,1347.0,0.0,2.273,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.189,2.273,0.072,0.86,0.129,1.55,0.9434,1591460999,0.01,0.0,0.01,0.0,0.0,0.0,21419315200.0,0.0,0.072,0.0,0.0,0.0,583.0,0.0,0.86,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8377764900.0,0.0,0.129,0.0,0.0,0.0,875.0,0.0,1.55,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.86,1591460700,1591461000,0.01,NOT_TOU
100.0,0.065,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.037,0.0,1.404,0.439,0.01,0.0,0.01,0.0,0.0,0.0,25523499000.0,0.0,0.154,0.0,0.0,0.0,1527.0,0.0,1.843,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.154,1.843,0.038,0.457,0.122,1.461,0.9609,1591461299,0.0,0.0,0.0,0.0,0.0,0.0,21419452400.0,0.0,0.038,0.0,0.0,0.0,332.0,0.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8378203100.0,0.0,0.122,0.0,0.0,0.0,1280.0,0.0,1.461,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.457,1591461000,1591461300,0.0,NOT_TOU
100.0,0.049,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.019,0.0,2.213,0.23,0.01,0.0,0.01,0.0,0.0,0.0,25524232200.0,0.0,0.204,0.0,0.0,0.0,2559.0,0.0,2.444,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.204,2.444,0.02,0.239,0.191,2.294,0.965,1591461599,0.0,0.0,0.0,0.0,0.0,0.0,21419524100.0,0.0,0.02,0.0,0.0,0.0,207.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8378891300.0,0.0,0.191,0.0,0.0,0.0,2432.0,0.0,2.294,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.239,1591461300,1591461600,0.0,NOT_TOU
100.0,0.065,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.015,0.0,1.675,0.182,0.01,0.0,0.01,0.0,0.0,0.0,25524789200.0,0.0,0.155,0.0,0.0,0.0,1640.0,0.0,1.857,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.155,1.857,0.016,0.191,0.146,1.754,0.9544,1591461899,0.0,0.0,0.0,0.0,0.0,0.0,21419581400.0,0.0,0.016,0.0,0.0,0.0,177.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8379417600.0,0.0,0.146,0.0,0.0,0.0,1539.0,0.0,1.754,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.191,1591461600,1591461900,0.0,NOT_TOU
100.0,0.056,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.014,0.0,1.96,0.177,0.01,0.0,0.01,0.0,0.0,0.0,25525430300.0,0.0,0.178,0.0,0.0,0.0,2398.0,0.0,2.137,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.178,2.137,0.015,0.184,0.17,2.041,0.9602,1591462199,0.0,0.0,0.0,0.0,0.0,0.0,21419636700.0,0.0,0.015,0.0,0.0,0.0,183.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8380030000.0,0.0,0.17,0.0,0.0,0.0,2294.0,0.0,2.041,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.184,1591461900,1591462200,0.0,NOT_TOU
100.0,0.088,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236720.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.024,0.0,2.428,0.289,0.02,0.0,0.02,0.0,0.0,0.0,25526245400.0,0.0,0.226,0.0,0.0,0.0,2229.0,0.0,2.717,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.226,2.717,0.025,0.3,0.21,2.519,0.9637,1591462499,0.0,0.0,0.0,0.0,0.0,0.0,21419726800.0,0.0,0.025,0.0,0.0,0.0,872.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8380785700.0,0.0,0.21,0.0,0.0,0.0,1460.0,0.0,2.519,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.3,1591462200,1591462500,0.0,NOT_TOU
100.0,0.051,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.143,0.0,0.649,1.713,0.01,0.0,0.01,0.0,0.0,0.0,25526954000.0,0.0,0.197,0.0,0.0,0.0,2467.0,0.0,2.362,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.197,2.362,0.168,2.014,0.049,0.584,0.9136,1591462799,0.01,0.0,0.01,0.0,0.0,0.0,21420331000.0,0.0,0.168,0.0,0.0,0.0,1422.0,0.0,2.014,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380960800.0,0.0,0.049,0.0,0.0,0.0,1238.0,0.0,0.584,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.012,0.156,0.0,0.138,1.876,1591462500,1591462800,0.01,NOT_TOU
100.0,0.075,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.086,0.0,0.578,1.026,0.01,0.0,0.01,0.0,0.0,0.0,25527435300.0,0.0,0.134,0.0,0.0,0.0,1018.0,0.0,1.604,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.134,1.604,0.096,1.154,0.052,0.628,0.9012,1591463099,0.01,0.0,0.01,0.0,0.0,0.0,21420677100.0,0.0,0.096,0.0,0.0,0.0,1398.0,0.0,1.154,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8381149200.0,0.0,0.052,0.0,0.0,0.0,-228.0,0.0,0.628,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.001,0.095,0.0,0.015,1.138,1591462800,1591463100,0.01,NOT_TOU
100.0,0.093,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.103,0.0,0.06,1.237,0.01,0.0,0.01,0.0,0.0,0.0,25527824400.0,0.0,0.108,0.0,0.0,0.0,1658.0,0.0,1.297,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.108,1.297,0.152,1.823,-0.026,-0.307,0.8845,1591463399,0.01,0.0,0.01,0.0,0.0,0.0,21421223900.0,0.0,0.152,0.0,0.0,0.0,1859.0,0.0,1.823,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8381057000.0,0.0,-0.026,0.0,0.0,0.0,-2.0,0.0,-0.307,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.035,0.117,0.0,0.424,1.398,1591463100,1591463400,0.01,NOT_TOU
100.0,0.111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.079,0.01,0.0,0.01,0.0,0.0,0.0,25528148000.0,0.0,0.09,0.0,0.0,0.0,926.0,0.0,1.079,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.09,1.079,0.24,2.881,-0.128,-1.533,0.9064,1591463699,0.02,0.0,0.02,0.0,0.0,0.0,21422088200.0,0.0,0.24,0.0,0.0,0.0,6751.0,0.0,2.881,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8380597200.0,0.0,-0.128,0.0,0.0,0.0,-4822.0,0.0,-1.533,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.141,0.099,0.0,1.691,1.19,1591463400,1591463700,0.02,NOT_TOU
100.0,0.079,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.126,0.0,0.018,1.504,0.01,0.0,0.01,0.0,0.0,0.0,25528604700.0,0.0,0.127,0.0,0.0,0.0,1878.0,0.0,1.522,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.127,1.522,0.265,3.181,-0.106,-1.27,0.8785,1591463999,0.02,0.0,0.02,0.0,0.0,0.0,21423042600.0,0.0,0.265,0.0,0.0,0.0,2154.0,0.0,3.181,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8380216300.0,0.0,-0.106,0.0,0.0,0.0,-35.0,0.0,-1.27,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.122,0.143,0.0,1.469,1.712,1591463700,1591464000,0.02,NOT_TOU
100.0,0.071,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.116,0.0,0.301,1.392,0.01,0.0,0.01,0.0,0.0,0.0,25529110500.0,0.0,0.141,0.0,0.0,0.0,1146.0,0.0,1.693,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.141,1.693,0.149,1.789,0.01,0.116,0.9003,1591464299,0.01,0.0,0.01,0.0,0.0,0.0,21423579100.0,0.0,0.149,0.0,0.0,0.0,1809.0,0.0,1.789,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380251100.0,0.0,0.01,0.0,0.0,0.0,-455.0,0.0,0.116,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.129,0.0,0.243,1.546,1591464000,1591464300,0.01,NOT_TOU
100.0,0.065,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.124,0.0,0.349,1.487,0.01,0.0,0.01,0.0,0.0,0.0,25529663500.0,0.0,0.153,0.0,0.0,0.0,2787.0,0.0,1.836,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.153,1.836,0.15,1.795,0.022,0.266,0.8969,1591464599,0.01,0.0,0.01,0.0,0.0,0.0,21424117800.0,0.0,0.15,0.0,0.0,0.0,1705.0,0.0,1.795,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380331000.0,0.0,0.022,0.0,0.0,0.0,1285.0,0.0,0.266,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.011,0.138,0.0,0.137,1.658,1591464300,1591464600,0.01,NOT_TOU
100.0,0.084,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.103,0.0,0.189,1.238,0.01,0.0,0.01,0.0,0.0,0.0,25530091500.0,0.0,0.119,0.0,0.0,0.0,2748.0,0.0,1.427,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.119,1.427,0.154,1.85,-0.016,-0.198,0.8908,1591464899,0.01,0.0,0.01,0.0,0.0,0.0,21424672800.0,0.0,0.154,0.0,0.0,0.0,2282.0,0.0,1.85,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380271600.0,0.0,-0.016,0.0,0.0,0.0,716.0,0.0,-0.198,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.038,0.116,0.0,0.46,1.39,1591464600,1591464900,0.01,NOT_TOU
100.0,0.051,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.18,0.0,0.223,2.153,0.01,0.0,0.01,0.0,0.0,0.0,25530804200.0,0.0,0.198,0.0,0.0,0.0,1768.0,0.0,2.376,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.198,2.376,0.281,3.372,-0.055,-0.662,0.9075,1591465199,0.02,0.0,0.02,0.0,0.0,0.0,21425682400.0,0.0,0.281,0.0,0.0,0.0,5148.0,0.0,3.372,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380073000.0,0.0,-0.055,0.0,0.0,0.0,-1368.0,0.0,-0.662,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.083,0.198,0.0,1.0,2.372,1591464900,1591465200,0.02,NOT_TOU
100.0,0.05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.199,0.0,0.031,2.393,0.01,0.0,0.01,0.0,0.0,0.0,25531531300.0,0.0,0.202,0.0,0.0,0.0,2425.0,0.0,2.423,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.202,2.423,0.436,5.229,-0.192,-2.307,0.9053,1591465499,0.03,0.0,0.03,0.0,0.0,0.0,21427253200.0,0.0,0.436,0.0,0.0,0.0,5238.0,0.0,5.229,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8379380700.0,0.0,-0.192,0.0,0.0,0.0,-2333.0,0.0,-2.307,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.216,0.22,0.0,2.586,2.643,1591465200,1591465500,0.03,NOT_TOU
100.0,0.07,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.143,0.0,0.006,1.714,0.01,0.0,0.01,0.0,0.0,0.0,25532047400.0,0.0,0.143,0.0,0.0,0.0,1125.0,0.0,1.72,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.143,1.72,0.42,5.045,-0.235,-2.823,0.9007,1591465799,0.03,0.0,0.03,0.0,0.0,0.0,21428766700.0,0.0,0.42,0.0,0.0,0.0,5573.0,0.0,5.045,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8378533900.0,0.0,-0.235,0.0,0.0,0.0,-3955.0,0.0,-2.823,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.262,0.159,0.0,3.142,1.903,1591465500,1591465800,0.03,NOT_TOU
100.0,0.085,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.111,0.0,0.067,1.332,0.01,0.0,0.01,0.0,0.0,0.0,25532467200.0,0.0,0.117,0.0,0.0,0.0,3409.0,0.0,1.399,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.117,1.399,0.295,3.536,-0.147,-1.768,0.8979,1591466099,0.02,0.0,0.02,0.0,0.0,0.0,21429827600.0,0.0,0.295,0.0,0.0,0.0,5809.0,0.0,3.536,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8378003500.0,0.0,-0.147,0.0,0.0,0.0,-1872.0,0.0,-1.768,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.171,0.124,0.0,2.053,1.483,1591465800,1591466100,0.02,NOT_TOU
100.0,0.094,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,1.277,0.01,0.0,0.01,0.0,0.0,0.0,25532850200.0,0.0,0.106,0.0,0.0,0.0,962.0,0.0,1.277,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.106,1.277,0.431,5.175,-0.281,-3.369,0.8978,1591466399,0.03,0.0,0.03,0.0,0.0,0.0,21431380000.0,0.0,0.431,0.0,0.0,0.0,5345.0,0.0,5.175,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8376992800.0,0.0,-0.281,0.0,0.0,0.0,-3849.0,0.0,-3.369,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.313,0.118,0.0,3.753,1.422,1591466100,1591466400,0.03,NOT_TOU
100.0,0.081,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,1.481,0.01,0.0,0.01,0.0,0.0,0.0,25533294600.0,0.0,0.123,0.0,0.0,0.0,1633.0,0.0,1.481,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.123,1.481,0.343,4.116,-0.185,-2.222,0.8997,1591466699,0.03,0.0,0.03,0.0,0.0,0.0,21432614900.0,0.0,0.343,0.0,0.0,0.0,5347.0,0.0,4.116,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8376326100.0,0.0,-0.185,0.0,0.0,0.0,-2528.0,0.0,-2.222,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.206,0.137,0.0,2.47,1.647,1591466400,1591466700,0.03,NOT_TOU
100.0,0.112,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.072,0.01,0.0,0.01,0.0,0.0,0.0,25533616100.0,0.0,0.089,0.0,0.0,0.0,1157.0,0.0,1.072,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.089,1.072,0.438,5.257,-0.303,-3.639,0.8961,1591466999,0.03,0.0,0.03,0.0,0.0,0.0,21434191900.0,0.0,0.438,0.0,0.0,0.0,2560.0,0.0,5.257,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8375234600.0,0.0,-0.303,0.0,0.0,0.0,-934.0,0.0,-3.639,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.338,0.1,0.0,4.06,1.196,1591466700,1591467000,0.03,NOT_TOU
100.0,0.079,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,1.516,0.01,0.0,0.01,0.0,0.0,0.0,25534070800.0,0.0,0.126,0.0,0.0,0.0,1232.0,0.0,1.516,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.126,1.516,0.396,4.751,-0.23,-2.765,0.9009,1591467299,0.03,0.0,0.03,0.0,0.0,0.0,21435617300.0,0.0,0.396,0.0,0.0,0.0,5058.0,0.0,4.751,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8374405100.0,0.0,-0.23,0.0,0.0,0.0,-3362.0,0.0,-2.765,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.256,0.14,0.0,3.069,1.682,1591467000,1591467300,0.03,NOT_TOU
